GLCM_V,RED,MSAVI2,GLCM_C,GPP,NIR,GLCM_M,LST,NDVI,GLCM_H,date,Goats_Ext,Goats_Ext_M,Farm_Ext,Farm_Ext_M,Cattle_Ext,Cattle_Ext_M,Sheeps_Ext,Sheeps_Ext_M,Horses_Ext,Horses_Ext_M,Pigs_Ext,Pigs_Ext_M,Bio1,Bio2,Bio12,Dem,TRI,TWI,CLC,HH,HV,Dist_PL,Dist_MR,pH,SC,BD,OCD,pa,Species,x,y
5.89771366119,0.17425,0.226333302732,5.79981540795e-4,170,0.33855,0.608553528786,31.35,0.319677233696,1.96406093892e-4,2019/05/22,0,0,15.4708,14.514,0,0,0.0315521,0.0336321,0,0,14.4824,15.4371,12.1042,12.225,401,750,1.5492,12.2142,211,-16.4365,-22.5845,3000,2400,72,620,130,295,0,P_alchata,844583.5562000005,4568502.8003
6.87260484695,0.1446,0.326155358511,1.04432052467e-4,248,0.3793,0.865483045578,30.8728571429,0.446601122618,3.97294206778e-4,2019/05/22,0,0,0,0,0,0,0,0,0,0,0,0,11.8542,12.3583,392,788,2.1909,11.4977,212,-17.0755,-27.6717,2800,3000,73,699,133,283,0,P_alchata,870083.2384000001,4575002.545700001
12.5959215164,0.1075,0.236662285172,4.53609362012e-4,246,0.2633,0.759444832802,29.62,0.402571409941,2.97576654702e-4,2019/05/22,0.0303224,0.0219444,4.48484,6.19706,0,0,6.16673,4.4629,0,0,0,0,10.5625,11.625,456,1144,16.0062,10.1068,211,-11.0023,-19.3005,2828.43,1272.79,75,378,129,423,0,P_alchata,979083.3236999996,4599002.6351
5.0757856369,0.1568,0.29716202096,3.06772708427e-4,246,0.3742,0.850919008255,27.53,0.402005136013,2.82986671664e-4,2019/05/22,0.00709543,0.00797724,1.24901,1.11094,0.940652,1.05755,0.163195,0.183476,0,0,0,0,13.3292,10.5583,556,357,3.8471,10.5958,211,-18.3097,-26.7819,3000,0,74,136,131,451,0,P_alchata,1080833.3624,4729752.958900001
5.87648582458,0.1828,0.250020744159,1.78869013325e-4,289,0.36925,0.65368270874,34.978,0.338224887848,2.0340969786e-4,2019/05/22,0.177761,0.38992,7.98185,3.63884,0.353613,0.775655,3.10747,6.81628,0,0,0,0,17.4208,13.3083,295,177,1,12.8579,212,-7.75093,-14.1692,400,1920.94,78,181,142,250,0,P_alchata,1167833.2622999996,4207752.685699999
5.44763946533,0.12155,0.186451853904,7.84689211287e-4,253,0.2431,0.75895267725,26.61,0.330296993256,3.10933653964e-4,2019/05/22,0.047524,0.077694,4.39255,2.68685,0,0,2.63932,4.31486,0,0,0,0,12.7708,11.8417,391,605,12.0996,9.6486,242,-12.432,-20.4062,3000,3000,76,306,134,380,0,P_alchata,1124583.1242000004,4640252.8577
2.6077413559,0.22135,0.0893661056182,2.64199916273e-4,82,0.2867,0.409076988697,43.83,0.138300389051,2.24379153224e-4,2019/05/22,0.0822949,0.0859367,30.0824,28.8076,0.343974,0.359196,26.7537,27.9376,0,0,1.62764,1.69966,15.7667,13.5833,566,456,5.5678,11.5604,321,-17.6144,-27.466,3000,3000,67,446,123,322,1,P_alchata,814682.6441000002,4300378.8346
2.16808748245,0.2208,0.132028326575,2.87137198029e-4,82,0.3203,0.394785940647,43.83,0.188137412071,2.28600722039e-4,2019/05/22,0.0822949,0.0859367,30.0824,28.8076,0.343974,0.359196,26.7537,27.9376,0,0,1.62764,1.69966,15.7208,13.625,567,457,3.3466,11.689,321,-18.8527,-29.1431,3000,3000,67,466,121,319,1,P_alchata,814897.9773000004,4300320.4465
0.494768202305,0.18545,0.148493829602,2.24401796004e-4,82,0.2928,0.450114428997,39.13,0.221346586943,3.09213879518e-4,2019/05/22,0,0,0.0419246,0.0309543,0.0309543,0.0419246,0,0,0,0,0,0,15.2542,12.7083,372,543,3.2558,10.8353,211,-17.2261,-28.1612,3000,0,76,445,139,249,1,P_alchata,956404.5730999997,4426237.907500001
0.637585520744,0.34215,0.124037684923,3.12891963404e-4,153,0.4337,0.374397367239,37.4475,0.185742422938,3.9201558684e-4,2019/05/23,0.0194613,0.0271834,11.3219,8.10562,6.14976,8.58996,1.9364,2.70475,0,0,0,0,14.8917,11.6,409,540,9.2195,9.7435,211,-13.1141,-22.3315,2912.04,1081.67,74,422,137,366,0,P_alchata,843833.2533999998,4408002.7732
1.58296942711,0.1684,0.237393030537,2.57583305938e-4,201,0.3392,0.799067676067,30.9075,0.336516171694,2.52543599345e-4,2019/05/23,0,0,13.8763,13.3449,13.2145,13.7408,0.130327,0.135517,0,0,0,0,11.5833,11.7167,431,915,2,11.9148,211,-16.5144,-21.5183,3000,1236.93,64,611,135,301,0,P_alchata,812583.4687999999,4528252.7645
3.62180662155,0.16655,0.28674694204,7.9165576608e-5,206,0.3762,0.776270747185,32.9128571429,0.388651549816,2.75252445135e-4,2019/05/23,0.0332689,0.0335721,6.8916,6.82936,3.87398,3.90928,2.92212,2.94875,0,0,0,0,12.225,11.9833,416,738,1.4832,12.3234,211,-18.8365,-28.4167,3000,3000,71,648,133,312,0,P_alchata,828833.0910999998,4577753.032299999
1.3297150135,0.29875,0.181569672357,7.19072588254e-4,204,0.45005,0.454717248678,33.0928571429,0.21426320076,2.67442781478e-4,2019/05/23,0,0,3.61903,3.1085,3.1085,3.61903,0,0,0,0,0,0,13.8583,12.9667,441,731,6.0166,10.3254,211,-19.346,-30.4938,3000,948.683,75,345,132,327,0,P_alchata,1006083.3377999999,4470002.9222
0.181893512607,0.26605,0.258403096993,2.84968875349e-4,422,0.4657,0.609735846519,26.1866666667,0.320343762636,8.48080147989e-4,2019/05/23,7.26934e-4,8.9756e-4,3.6548,3.26383,0,0,3.2631,3.6539,0,0,0,0,11.9375,13.2083,411,893,12.1491,10.7453,323,-11.4686,-24.1301,3000,3000,74,403,131,302,0,P_alchata,1066583.2347,4597003.0568
1.69076502323,0.21155,0.125587354483,7.75012653321e-4,123,0.3044,0.372059464455,44.04,0.180887758732,2.6947457809e-4,2019/05/23,0.0671588,0.0767813,28.6063,25.0213,20.9376,23.9376,3.71021,4.24181,0,0,0.306288,0.350173,16.1708,11.225,628,334,2.8284,11.4065,321,-19.8811,-29.1784,3000,600,61,469,137,351,1,P_alchata,678745.1085999999,4388357.455600001
9.96119117737,0.20365,0.231124318513,6.17286073975e-4,199,0.38045,0.635981798172,37.0671428571,0.302657306194,2.17141001485e-4,2019/05/23,0,0,0,0,0,0,0,0,0,0,0,0,14.925,13.8333,403,647,1,12.8111,211,-15.7617,-26.1603,565.685,1800,76,479,140,316,1,P_alchata,985018.5976999998,4338808.295499999
5.0800485611,0.27275,0.128521701396,6.14102464169e-4,199,0.37225,0.441351592541,37.1033333333,0.172132253647,2.09240912227e-4,2019/05/24,0,0,0.0321852,0.0226987,0,0,0.0226987,0.0321852,0,0,0,0,13.6042,12.4417,426,720,5.099,10.4122,211,-16.2309,-24.7768,1200,300,74,330,133,305,0,P_alchata,964833.1785000004,4500752.952099999
0.087002530694,0.7201,0.0357109583977,4.02723031584e-4,196,0.7586,0.0726718604565,27.5266666667,0.0334323681891,0.00110836490057,2019/05/24,0.0685182,0.0704535,13.1044,12.7444,0.773277,0.795118,11.9026,12.2388,0,0,0,0,11.3917,14.6833,431,1067,3.5496,10.5527,211,-15.8451,-27.3362,2828.43,3000,76,299,133,286,0,P_alchata,1158083.3311,4520002.5463
0.370410203934,0.13565,0.15822750719,6.02806918323e-4,125,0.24025,0.578961074352,44.2522222222,0.279082298279,4.11766348407e-4,2019/05/24,0.030043,0.031108,40.0416,38.6708,27.137,28.099,11.5037,11.9115,0,0,0,0,16.1667,11.05,542,382,3.873,12.3776,321,-19.6832,-30.4527,1200,3000,64,476,137,350,1,P_alchata,728889.2197000002,4389465.745100001
5.89359331131,0.2248,0.131663628331,3.88772634324e-4,260,0.32475,0.343315303326,38.0566666667,0.18196323514,2.01421702513e-4,2019/05/24,4.24335e-4,5.35903e-4,3.61636,1.45387,1.45344,3.61583,0,0,0,0,0,0,15.0375,13.6083,413,670,1.1832,10.7733,211,-14.9685,-25.6036,3000,3000,74,453,140,316,1,P_alchata,973364.3529000003,4298398.0701
6.3156452179,0.17115,0.123403134731,8.42856941745e-4,125,0.2574,0.343059897423,39.3533333333,0.199939906597,2.4738808861e-4,2019/05/24,0,0,2.58732,1.49437,1.49437,2.58732,0,0,0,0,0,0,14.9333,13.6667,420,720,18.3739,9.4934,211,-13.2065,-23.2377,3000,3000,76,374,138,300,1,P_alchata,974755.3262999998,4300375.8893
2.35554289818,0.21945,0.0854046358825,4.24200465204e-4,198,0.2831,0.407460987568,38.1271428571,0.20101813972,2.90321855573e-4,2019/05/24,0.0184948,0.0239382,3.31218,2.559,1.38542,1.79319,0.97854,1.26655,0,0,0.176541,0.228501,14.8958,13.4583,394,636,1.0954,11.7951,211,-12.6799,-23.7242,2400,1341.64,76,466,140,270,1,P_alchata,944349.4017000003,4320958.9701000005
7.84083414078,0.15435,0.277335031197,1.88621081179e-4,253,0.35205,0.747087240219,35.14,0.388744682074,2.17851717025e-4,2019/05/24,0,0,0.179232,0.132391,0.132391,0.179232,0,0,0,0,0,0,14.7458,13.5417,400,645,0.7746,13.0295,211,-16.6387,-27.5977,800,1272.79,76,493,141,305,1,P_alchata,991467.3026,4348269.8675999995
7.18423843384,0.27795,0.141414616429,4.83063224237e-4,224,0.3901,0.455415993929,39.1728571429,0.18208876252199999,2.08635698073e-4,2019/05/24,0,0,0.297851,0.150246,0.0472905,0.0937498,0.102955,0.204101,0,0,0,0,14.3667,13.0667,426,705,1.8974,12.712,211,-19.432,-28.9859,3000,848.528,76,431,136,286,1,P_alchata,991657.2061999999,4413368.6207
15.49766922,0.2983,0.11815877517,7.52160674892e-4,140,0.39455,0.423938483,39.8455555556,0.153134062886,2.51827179454e-4,2019/05/24,0,0,0,0.185205,0.058294,0,0.126911,0,0,0,0,0,14.5625,13.1083,418,674,0.7746,13.207,221,-15.638,-23.5467,3000,300,77,436,135,272,1,P_alchata,992452.9587000003,4406675.104499999
0.818550467491,0.13385,0.293198544101,2.04335592571e-4,295,0.34025,0.977307677269,29.8442857143,0.471141248941,0.00140831875615,2019/05/25,0.0292697,0.02997,0.953036,0.930526,0.0237804,0.024678,0.877476,0.898388,0,0,0,0,11.6833,11.3833,441,816,1.7321,12.0639,211,-20.8355,-32.1934,3000,3000,76,261,128,350,0,P_alchata,861083.3805999998,4676752.744200001
5.1885676384,0.14625,0.236811088764,2.61980341747e-4,236,0.3099,0.705843925476,32.7157142857,0.360139489174,1.83362222742e-4,2019/05/25,0.0370202,0.0384406,6.02382,5.80124,1.8914,1.96397,3.87282,4.02141,0,0,0,0,11.7625,10.825,537,846,1.1832,11.5325,212,-7.16478,-15.8147,3000,2700,70,433,128,375,0,P_alchata,803083.2878999999,4707002.9212
6.59692525864,0.39825,0.0862282060399,6.15312077571e-4,173,0.47965,0.22382158041,37.3833333333,0.091748431325,2.96891317703e-4,2019/05/25,0.222927,0.414063,2.66776,1.4363,0.147995,0.274884,1.06537,1.97882,0,0,0,0,11.6958,14.375,498,1281,11.3314,8.9723,211,-10.2923,-17.9429,3000,1697.06,74,422,128,327,0,P_alchata,1092083.3280999996,4230502.801000001
0.336408168077,0.3488,0.10042464635,0.00089484499767400005,174,0.43715,0.212779939175,36.0328571429,0.114761590958,4.2971840594e-4,2019/05/25,0.759837,0.43964,2.12241,3.6682,0,0,2.90836,1.68277,0,0,0,0,17.3875,12.9917,297,190,5.02,10.6711,222,-18.4371,-28.4167,400,848.528,78,218,140,231,0,P_alchata,1169333.2905000001,4199002.898
0.336408168077,0.3488,0.10042464635,0.00089484499767400005,174,0.43715,0.212779939175,36.0328571429,0.114761590958,4.2971840594e-4,2019/05/25,0.759837,0.43964,2.12241,3.6682,0,0,2.90836,1.68277,0,0,0,0,17.3875,12.9917,297,190,5.02,10.6711,222,-18.4371,-28.4167,400,848.528,78,218,140,231,0,P_alchata,1169333.2905000001,4199002.898
6.98718118668,0.215,0.157631924233,3.48564703017e-4,214,0.33435,0.387474447489,32.0077777778,0.226233690977,2.58275482338e-4,2019/05/25,0.0256369,0.0385685,1.39673,0.928421,0,0,0.902784,1.35816,0,0,0,0,14.1917,12.8833,371,695,2.4495,11.5606,211,-12.141,-26.2356,400,2765.86,78,430,139,243,0,P_alchata,1131833.284,4361002.636
1.22158896923,0.1495,0.160264569936,-1.54631125e-5,132,0.25845,0.587002396584,40.284,0.268711388111,2.04636817216e-4,2019/05/26,0.0511409,0.0773854,16.6879,11.0283,2.18035,3.29926,6.40758,9.69582,0,0,2.38928,3.61541,16.4167,12.7333,562,306,6.8993,10.8094,244,-13.8909,-21.216,3000,1341.64,63,487,139,364,0,P_alchata,743833.2907999996,4286752.729699999
0.153521746397,0.13485,0.201586864128,5.48845389858e-4,161,0.26995,0.666455626488,45.9125,0.334348976612,4.35553083662e-4,2019/05/26,0.0398129,0.0423321,41.309,38.8507,28.0445,29.8191,10.0353,10.6703,0,0,0.731017,0.777272,15.3208,11.9583,573,482,2.569,11.2448,323,-18.9611,-28.4818,3000,2765.86,62,451,139,372,0,P_alchata,771833.2188999997,4363502.954299999
8.82646179199,0.17105,0.170658738263,2.54975224379e-4,280,0.29225,0.821143448353,32.426,0.26238822937,3.29354719725e-4,2019/05/26,0,0,9.70682,9.48213,5.97132,6.11282,3.51081,3.594,0,0,0,0,11.9958,11.0583,736,756,1.6733,10.2263,211,-11.0329,-19.8147,3000,3000,66,356,123,453,0,P_alchata,753833.4489000002,4625252.4004
0.546813488007,0.12805,0.253497575114,3.92391957575e-4,227,0.2986,0.793792843819,41.5055555556,0.400930583477,3.06985166389e-4,2019/05/26,0,0,28.6682,23.9457,20.0942,24.0571,3.85144,4.61101,0,0,0,0,15.625,12.2333,388,321,1.8974,12.2384,243,-18.0848,-29.4844,1788.85,3000,72,515,145,326,0,P_alchata,817083.2651000004,4428752.852299999
1.27309346199,0.14135,0.195260269495,7.34736793675e-4,155,0.2738,0.622796297073,37.9522222222,0.321106672287,2.51031975495e-4,2019/05/26,0.130594,0.213259,9.40056,5.75664,2.5592800000000002,4.1793,3.06676,5.008,0,0,0,0,14.9458,11.4583,405,506,14.4499,9.4232,242,-13.8514,-20.8287,3000,2012.46,74,451,135,356,0,P_alchata,846833.7220999999,4407002.8135
0.735619664192,0.17715,0.18837090363,4.91426500957e-4,136,0.31265,0.564739823341,39.4588888889,0.277615964413,2.50216631684e-4,2019/05/26,0.00198349,0.00247623,1.67355,1.34054,0.605424,0.755821,0.73313,0.915252,0,0,0,0,14.975,11.65,375,505,11.9248,10.2221,211,-15.6977,-24.8196,2039.61,3000,74,490,139,338,0,P_alchata,855833.6010999996,4417752.7149
9.3371515274,0.16085,0.23389353631,2.37971253227e-4,150,0.3267,0.652665197849,34.9125,0.344812035561,1.24598867842e-4,2019/05/26,0,0,0,0,0,0,0,0,0,0,0,0,12.0792,11.3417,505,762,3.821,11.3549,211,-19.8026,-27.1522,3000,3000,73,380,127,350,0,P_alchata,806583.0415000003,4668752.713400001
8.71243572235,0.1458,0.260813727544,8.94970784429e-4,302,0.3289,0.809687018394,35.6588888889,0.391030818224,2.99312232528e-4,2019/05/26,0.0690441,0.101768,0.186575,0.126581,0,0,0.0575367,0.0848069,0,0,0,0,13.5375,12.4917,435,769,3.8471,10.0398,323,-12.946,-25.1916,2154.07,1200,74,331,136,372,0,P_alchata,974833.1650999999,4493252.8934
11.4338874817,0.22235,0.196112318805,3.64242558135e-4,282,0.37375,0.751786768436,35.4875,0.262850999832,3.24587977957e-4,2019/05/26,0.00115093,0.00161764,0.431424,0.306954,0.25873,0.363645,0.0470731,0.0661614,0,0,0,0,14.375,14.0833,433,774,2.8983,12.0097,211,-14.5318,-23.8096,3000,2343.07,76,357,139,271,0,P_alchata,1038083.3310000002,4348002.8752
4.61851406097,0.18995,0.261731799406,5.6775133999e-5,358,0.388,0.842808246613,30.29,0.352252721786,3.49091802491e-4,2019/05/26,0.0424676,0.0453915,1.62401,1.5194,0,0,1.47693,1.57862,0,0,0,0,11.9042,12.9917,412,845,5.7619,11.2875,211,-14.1724,-23.7906,800,424.264,76,351,130,315,0,P_alchata,1069333.2533,4606752.964299999
0.656018078327,0.4338,0.263633522422,2.55033723079e-4,385,0.6026,0.516096770763,27.58,0.386033266783,0.00125004653819,2019/05/26,0.0262062,0.0317409,9.7762,8.07152,0,0,8.04532,9.74446,0,0,0,0,11.3125,14.5083,459,1080,5.099,10.5473,211,-16.1951,-24.9708,3000,3000,74,372,134,310,0,P_alchata,1136833.4351000004,4536752.7666
0.228841379285,0.1808,0.173774860971,1.54050678248e-4,115,0.3058,0.506467700005,41.0328571429,0.263080537319,3.47001594491e-4,2019/05/26,0.0189655,0.027998,0.118916,0.0805523,0,0,0.0615868,0.0909183,0,0,0,0,14.9625,13.9583,414,707,1.9494,11.3689,211,-16.0378,-27.8521,3000,2400,75,403,139,264,1,P_alchata,982622.7203000002,4303228.578299999
0.268030017614,0.15945,0.160316549005,3.51065013092e-4,130,0.26985,0.503087043762,40.2325,0.262919485569,3.41274862876e-4,2019/05/26,0.0189655,0.0297859,0.12651,0.0805523,0,0,0.0615868,0.0967241,0,0,0,0,14.9583,13.9333,414,701,8.4971,10.6971,211,-15.0725,-26.2104,3000,2418.68,75,388,141,268,1,P_alchata,982743.7586000003,4302615.0046
4.61691331863,0.15545,0.177950500006,4.82439470943e-4,161,0.27725,0.559278666973,39.5011111111,0.289659827948,2.05088639632e-4,2019/05/26,0,0,0,0,0,0,0,0,0,0,0,0,14.75,14,422,732,4.9396,11.3824,211,-16.2149,-24.9708,3000,670.82,76,370,141,264,1,P_alchata,1001216.6036999999,4322645.179500001
2.63021707535,0.17885,0.2904873177,1.40601798194e-4,293,0.39145,0.810696780682,33.2425,0.392535209656,3.83166858228e-4,2019/05/26,0.022465100000000002,0.0233317,1.16569,1.12239,0,0,1.09992,1.14236,0,0,0,0,13.0083,13.3667,415,894,2.8983,11.8944,211,-18.6345,-28.596800000000002,2332.38,3000,79,453,140,250,1,P_alchata,1147925.8561000004,4337032.5305
6.48622083664,0.3546,0.106126790252,7.28369457647e-4,221,0.44485,0.350145459175,35.522,0.145794481039,2.48056749115e-4,2019/05/26,0.0693241,0.143754,2.42316,1.16854,0.0141749,0.0293939,1.08504,2.25001,0,0,0,0,13.9542,12.8583,392,679,2.4083,11.0756,211,-18.2441,-27.5683,2000,900,77,352,134,285,1,P_alchata,1186255.2323000003,4343325.459100001
1.06783223152,0.17565,0.163032317874,1.13530448289e-4,148,0.2922,0.570968985558,42.0655555556,0.250078707933,1.7522527196e-4,2019/05/27,0.0139008,0.0436491,32.0699,10.2132,4.03011,12.6548,3.41181,10.7132,0,0,2.75736,8.65824,16.2792,13.175,576,345,3.5496,11.2372,211,-18.2592,-25.6861,3000,3000,70,459,140,351,0,P_alchata,718083.1823000005,4263752.9947
17.0786800385,0.16275,0.216087149116,5.95998193603e-4,387,0.3092,0.732498109341,33.77,0.371615290642,9.23928571865e-4,2019/05/27,0.0251521,0.0294806,3.38816,2.8907,2.17745,2.55218,0.68809,0.806504,0,0,0,0,11.325,10.65,791,841,1,10.4887,231,-14.8183,-22.9222,3000,3000,63,365,127,418,0,P_alchata,739083.3705000002,4635002.4538
3.18507862091,0.1556,0.181492271749,4.2248077807e-4,192,0.28145,0.71502417326,36.8833333333,0.287638127804,2.49291886576e-4,2019/05/27,0.0257727,0.037384,6.36151,4.38566,4.09664,5.94227,0.26325,0.381851,0,0,0,0,12.1667,11.4,553,771,10.5357,9.5131,211,-14.5318,-24.0024,3000,3000,73,483,122,402,0,P_alchata,788833.5586000001,4596503.014
2.64666509628,0.16295,0.305883060389,2.8554169694e-4,243,0.38895,0.802253842354,30.712,0.409494638443,2.47597781708e-4,2019/05/27,0,0,1.64362,1.58643,0,0,1.58643,1.64362,0,0,0,0,11.7458,11.8583,417,853,2.0494,13.2123,211,-21.533,-31.7067,400,600,68,608,133,295,0,P_alchata,809833.4593000002,4538252.4924
0.579248428345,0.08135,0.349092084734,1.795792286e-6,379,0.2998,0.971904695034,31.6842857143,0.576496362686,0.00124953116756,2019/05/27,0,0,2.27996,1.78227,0,0,1.78227,2.27996,0,0,0,0,10.6583,12.2667,463,1091,3.6056,10.9474,211,-20.6546,-30.1705,3000,3000,76,334,131,343,0,P_alchata,1018083.4243000001,4601752.476299999
3.25802254677,0.1292,0.320634171063,-3.201025538e-5,317,0.35255,0.889047265053,29.4528571429,0.457686841488,4.63995296741e-4,2019/05/27,0.0804326,0.0825068,2.21737,2.16163,0,0,2.08119,2.13486,0,0,0,0,12.95,13.1,389,704,9.8082,11.1477,243,-16.6806,-26.1478,3000,300,76,369,128,316,0,P_alchata,1089833.2023,4596752.473099999
5.44255018234,0.15925,0.219800924815,4.06148203183e-4,288,0.3092,0.618671238422,27.966,0.365038752556,4.15588612668e-4,2019/05/27,0.213555,0.217445,13.5098,13.2681,0,0,13.0545,13.2923,0,0,0,0,9.47083,15.0583,522,1343,21.5592,8.7832,321,-10.0153,-20.7345,2828.43,3000,69,340,128,385,0,P_alchata,1179833.2347,4537252.854900001
3.7001760006,0.2216,0.228844001976,4.20739146648e-4,189,0.40415,0.546390891075,35.798,0.28940820694,2.50613724347e-4,2019/05/27,0.00697234,0.00983662,0.367061,0.260178,0,0,0.253206,0.357225,0,0,0,0,14.4167,14.6833,439,799,2.569,11.2027,211,-19.2665,-27.5389,3000,3000,77,369,141,288,1,P_alchata,1007945.1311999997,4300151.153100001
3.85135865211,0.17855,0.230508373814,3.83473059628e-4,156,0.34785,0.563581943512,39.7655555556,0.321722924709,1.88730948139e-4,2019/05/27,0,0,0.0116747,0.132391,0.132391,0.0116747,0,0,0,0,0,0,14.9167,13.8167,406,629,1.0954,13.1305,221,-16.833,-22.7517,2000,670.82,76,446,138,275,1,P_alchata,997866.2203000002,4368770.089400001
5.27653455734,0.18695,0.177701285445,2.22155853407e-4,140,0.31665,0.571232199669,39.7811111111,0.26032975316,1.72661093529e-4,2019/05/27,0,0,0.179232,0.132391,0.132391,0.179232,0,0,0,0,0,0,14.9167,13.8167,405,629,0.6325,13.1105,211,-21.8087,-30.5765,400,2184.03,76,466,138,272,1,P_alchata,999606,4368292.847999999
10.9844684601,0.1885,0.185848631605,7.04947626218e-4,140,0.32445,0.61258739233,39.7811111111,0.268714785576,2.12008220842e-4,2019/05/27,0,0,0.179232,0.132391,0.132391,0.179232,0,0,0,0,0,0,14.9167,13.8167,405,629,0.4472,13.2147,211,-16.6179,-27.0963,400,2563.2,76,451,139,274,1,P_alchata,999599.3207999999,4368048.192600001
3.92231178284,0.1911,0.14565050499,5.74977661017e-4,196,0.2965,0.545769691467,38.05,0.219598174095,3.00358282402e-4,2019/05/27,0,0,0,0,0,0,0,0,0,0,0,0,14.9,13.6833,412,641,1,13.1658,212,-18.7296,-27.6272,3000,3000,76,549,138,288,1,P_alchata,1013617.2163000004,4370445.8399
2.18969678879,0.1266,0.097002597078,3.65639309166e-4,78,0.18885,0.458742797375,39.812,0.196788266301,2.23009497859e-4,2019/05/28,0.0496915,0.0655379,18.3863,13.9406,5.86757,7.73872,6.94766,9.16325,0,0,1.07572,1.41876,15.8792,12.3083,512,301,3,12.4665,211,-13.6745,-25.2477,3000,3000,67,509,143,332,0,P_alchata,798333.3751999997,4338502.9311999995
4.48388242722,0.1454,0.328221189335,1.93748186575e-4,308,0.3833,0.80914747715,34.55,0.447001934052,2.25650481298e-4,2019/05/28,0,0,4.33441,4.18219,0.607876,0.630001,3.57431,3.70441,0,0,0,0,11.6833,11.8333,455,868,4.626,11.0998,211,-15.6566,-26.9445,2400,1500,69,562,132,357,0,P_alchata,794583.1689999998,4546752.7041
4.66017866135,0.14675,0.300744959474,3.45074979123e-4,257,0.3612,0.721162557602,35.27,0.421877801418,1.72916363226e-4,2019/05/28,0,0,2.6276,2.61175,0.68885,0.697175,1.9229,1.93043,0,0,0,0,11.9,12.0333,446,841,2.0494,11.9367,211,-18.9611,-28.7977,3000,2284.73,72,546,132,352,0,P_alchata,801583.2527999999,4560752.7914
1.47036898136,0.1178,0.295808798215,1.37167866342e-4,280,0.31825,0.899465382099,34.076,0.457184940577,3.19307437167e-4,2019/05/28,0,0,33.9636,30.6125,27.8283,30.8814,2.78418,3.0822,0,0,0,0,11.4167,11.2333,420,948,8.6139,10.9214,321,-15.5418,-23.9732,3000,3000,70,642,131,392,0,P_alchata,832833.7050999999,4521502.43
3.90143060684,0.15105,0.292856669268,1.07795654912e-4,323,0.3609,0.885046601295,31.3811111111,0.405627548695,4.28732892033e-4,2019/05/28,0,0,0,0,0,0,0,0,0,0,0,0,11.4208,11.175,479,845,1.6125,12.0683,211,-18.1194,-30.3509,3000,3000,72,347,129,365,0,P_alchata,853083.5301999999,4691252.6886
4.46251583099,0.17105,0.22943463293,1.65198085597e-4,265,0.33895,0.776681542397,32.4077777778,0.337045311928,1.98643276235e-4,2019/05/28,0,0,0,0,0,0,0,0,0,0,0,0,11.2375,11.9917,393,916,5.9833,11.1628,323,-15.1461,-21.9001,3000,1272.79,76,367,132,309,0,P_alchata,963833.4247000003,4638502.7345
1.95541644096,0.08465,0.387496424714,5.49179501832e-4,362,0.3332,0.943048238754,32.8875,0.596338808537,7.87874567322e-4,2019/05/28,0,0,3.93818,3.41406,0,0,3.41406,3.93818,0,0,0,0,10.5125,12.525,483,1134,3.6606,11.3258,321,-16.5763,-26.4139,3000,3000,75,319,131,375,0,P_alchata,1023333.2455000002,4589002.528100001
0.06866055727,0.11075,0.428855340867,9.2368900368e-5,551,0.4067,0.992500066757,27.6414285714,0.575156390667,0.00166555447504,2019/05/28,0,0,0.656398,0.535523,0,0,0.535523,0.656398,0,0,0,0,10.6083,12.85,474,1044,4.2661,11.3658,321,-13.8484,-23.3908,3000,3000,75,377,133,339,0,P_alchata,1073333.3916999996,4626252.852299999
4.72424840927,0.1138,0.289653189176,-4.607732626e-5,320,0.30415,0.861974477768,32.7214285714,0.457436084747,3.45917593222e-4,2019/05/28,0.076686,0.114109,5.58986,4.10053,0.36534,0.440779,3.65851,5.03497,0,0,0,0,11.15,14.85,487,1087,5.7446,11.0078,211,-14.0693,-22.5762,3000,3000,74,321,134,305,0,P_alchata,1111583.5127999997,4557752.8485
1.62347173691,0.1824,0.227552313018,1.03264501377e-4,238,0.3492,0.646764218807,32.0785714286,0.323549807072,2.62135610683e-4,2019/05/28,0.112316,0.129202,11.8005,10.2582,0,0,10.1459,11.6713,0,0,0,0,12.7083,13.05,384,709,13.3417,10.3783,241,-9.76564,-18.4166,2529.82,948.683,75,316,134,301,0,P_alchata,1125333.1873000003,4598752.4048
2.18938207626,0.1015,0.247519450675,5.57196093723e-4,319,0.2579,0.793004989624,31.734,0.437001794577,3.16039193422e-4,2019/05/28,0.0471974,0.0660521,8.99753,6.42917,0,0,6.38197,8.93148,0,0,0,0,9.375,14.55,532,1378,2.8284,9.6247,211,-16.2868,-28.3521,3000,3000,70,288,128,399,0,P_alchata,1160583.4320999999,4540752.717499999
1.28832769394,0.1713,0.138840483291,5.65586145967e-4,132,0.26855,0.395107924938,43.9722222222,0.222058534622,1.87681580428e-4,2019/05/28,0.487097,0.585579,6.78964,5.64777,3.44234,4.13832,0.536801,0.645332,1.18153,1.42041,0,0,18.0792,10.275,531,1,0.4472,12.4124,211,-13.504,-25.2252,3000,3000,76,169,139,393,1,P_alchata,745675.6234999998,4084467.301000001
8.1326379776,0.2021,0.177732076802,2.05507676583e-4,280,0.33585,0.744635283947,37.6055555556,0.247585237026,2.59810709395e-4,2019/05/28,0,0,0,0,0,0,0,0,0,0,0,0,14.2208,14.6917,443,851,2.0976,10.8023,211,-18.7616,-28.9859,3000,3000,75,410,141,313,1,P_alchata,1012173.2576000001,4290041.826400001
